language,fraction,subset_tokens,method,en_baseline_f1,precision,recall,f1,bli_p5,cka,n_anchors,vecmap_coverage
zul,1.0,1492100,CCA,0.7518,0.0061,0.0068,0.0064,0.005,0.1445,1000,
